Author,Comment,Likes,Published At
@user-bi9zi6tw2o,와 미3누 나오네 대박이다,5,2024-06-05T09:32:53Z
@user-yw8nb5ue4u,다시 안하나했는데 다행히 돌아왔네요,9,2024-06-05T09:32:40Z
@user-rd6pm9kh2m,자 이럼 이제 헬스터디 할 이유 없어지고,2,2024-06-05T09:30:52Z
@diffypro5082,괜히 윤도영 선생님께서 &quot;미누쌤&quot;이라고 부르는게 아니긴 해,296,2024-06-05T09:25:20Z
@user-kb5uw7lh3x,섭외  대박~~~~미미미누님  짱,31,2024-06-05T09:23:26Z
@user-we8ki9xr2t,큰 거 온다~~~,1,2024-06-05T09:13:53Z
@user-zd7nu7hy9b,섭외 잘했네 ㅋㅋㅋ,23,2024-06-05T09:13:34Z
@AlJalTtak,고3의 시점은 미3누지 ㄹㅇㅋㅋ,5,2024-06-05T09:11:43Z
@user-ij7oj7hm5g,Goat.,0,2024-06-05T09:06:33Z
@qlflsljrfls,이게 최애티쳐지....,3,2024-06-05T09:04:43Z
@베이-u5c,민철쌤 조교와 만난 정식쌤,1,2024-06-05T09:01:18Z
@ipadair-n7o,수학 영어 그리고 입시까지 하나씩 잘하는분있으니까 마지막 쌤은 역시 강민철,63,2024-06-05T08:51:52Z
@쀏쀏쀏쀏,세 번에도 뜻을 이루지 못하면 그것은 니 운명이다,2,2024-06-05T08:46:35Z
@user-lm7gt7ti9y,와 작가 진짜 다 여자네....,2,2024-06-05T08:46:24Z
@anastasiaa2723,섭외 좋으다~,0,2024-06-05T08:45:23Z
@Mmarrioo,옆에서 조정식쌤 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 흐뭇하게 미소를 지으시면서 쳐다보고있음 ㅋㄱㅋㅋㄱㅋㄱㅋㄱㄱㅋㄱㅋㄱㅋㄱㅋㄱㅋ,1724,2024-06-05T08:36:43Z
@커피물조절장인,징맨 드립이 개웃기네 ㅋㅋㅋㅋㅋㅋ 겸손해 미3누 ㅠㅠ,4,2024-06-05T08:34:05Z
@user-no2bu3ck6j,오우 감자씨 ㅋㅋㅋ,11,2024-06-05T08:11:06Z
@user-mw8rp6qb2v,와 대박   티처스 기다리고 있었는데 미미미누님이 나온다니 너~~무 좋네요👍👍👍  귀에 쏙쏙 박히는 미누님 목소리 기대되요^^,48,2024-06-05T08:10:55Z
@anik4882,와 미미미누 나오나요^^<br>너무 좋아요,4,2024-06-05T08:01:45Z
@woojinhee_archive,감자 잘생겼다,12,2024-06-05T07:55:57Z
@dontsaymy,이거지~,9,2024-06-05T07:53:38Z
@즈려,티처스는 지금 당장 수학의왕 김성은을 고용하도록.,4,2024-06-05T07:44:48Z
@eppuck3799,이야 미미미누 이제 케이블까지 진출 ㄷㄷ,91,2024-06-05T07:43:36Z
@Yun_jiyeon,와 존잼이겠다,0,2024-06-05T07:41:14Z
@user-xd6dd6ic4d,티쳐스 또 하는건가요?………. 그럼 신청 해도 안 늦었을지ㅠㅠㅠ,27,2024-06-05T07:37:31Z
@user-my2pv5ov9j,다다다다다다 팩트 찝어내기 전문가로~!!!,1,2024-06-05T07:33:52Z
@user-zl5dh8qb3l,10년째 고3 ㄷ,0,2024-06-05T07:33:38Z
@likegucci,이러다 교육부장관까지 하겠어 . ❤❤,315,2024-06-05T07:33:18Z
@yooonhaaa,ㅋㅋㅋ 미미미누가 여기 나오네 오히려 좋지,3,2024-06-05T07:30:19Z
@user-vs2ie8zs8x,조정식이랑 미미미누 너무 안어울린다 ㅋㅋㅋㅋㅋㅋㅋㄱㅋ,5,2024-06-05T07:25:40Z
@user-ub6kl4sf6h,"미미미누의 왼팔 오른팔 정승제 조정식, 너무 귀하다",770,2024-06-05T07:08:18Z
@6v622,ㅋㅋㅋㄴㅋㅋㅋㅋㅋ승제쌤 성대모사햇던 미미미누가 승제쌤과 만나다니,690,2024-06-05T06:44:28Z
@user-hb4vo6pd7n,징먄ㅋㅌㅋㅋㅋㅋㅋ,0,2024-06-05T06:41:42Z
@user-hb4vo6pd7n,아 미미미누 오면 무조건 봐야지,170,2024-06-05T06:41:17Z
@S_M0922,오수 감자 너무 귀여운거 아니냐고..,461,2024-06-05T06:40:46Z
@sjwklwq,라이브에서 말한게 이거였구나😂,9,2024-06-05T06:28:44Z
@user-wr1mv7oy5b,맨탈 담당이신가보네요. 기대됩니다,98,2024-06-05T06:01:14Z
