Author,Comment,Likes,Published At
@오구라유나-v2z,예능이다 예능은 그냥 예능으로 봐라 왜 다큐로  보냐 니들이 지금 연예인 걱정할때냐 잰 한방에 다 갚을수 있다 걱정 끄고 그냥 예능으로 봐라 찌질이들아 ㅋ,0,2024-09-05T18:05:56Z
@user-cm3hb5ku9g,정재용님 응원해요! 변화하시는 모습 유튜브로도 기록하셨음 좋겠어요!!,13,2024-09-05T17:16:20Z
@kmcm-i9d,에라...노가다라도 해서 돈 벌어라...고생하기는 싫고...ㅠ어처구니 없네...,57,2024-09-05T16:46:28Z
@user-uo5gp9fn3f,그동안 연예계생활로 돈 좀 벌었을텐데 그 돈으로 건물한채라도 사두지..왜이리 하루살이 인생을 살았을까 그럼 결혼도 자식도 낳지 말지...,46,2024-09-05T16:37:32Z
@mercury7303,보험료는 수입 없을때 전화해서 납부유예 신청도 안했던거에요?,13,2024-09-05T16:28:34Z
@user-bi4qm9gv4e,압류한. 통장 본인은 ㆍ확인가능해요.  잔고확인해서. 남은잔액으로세금 납부하시구  모자라는 금액은 분활신청하시구. 하나씩 해결하셔요.  따님을 생각하신다면. 머든 다 하셔야합니다,63,2024-09-05T15:46:58Z
@user-fv2or2hy5e,한심 두심,9,2024-09-05T15:38:04Z
@ebyebye2094,한숨이 나온다..,57,2024-09-05T15:26:59Z
@박정희-z6v,진짜  아직도 정신못차리넹~으그으그  뭐했다고 티비나오노  진짜  정신못차림~~,12,2024-09-05T15:21:57Z
@user-ut7ev9rq6n,세금 낼려고 티비 나오는거야??,45,2024-09-05T15:14:00Z
@user-oe5ln8mb5k,신체건강하면 뭐든 한다 저몸으로는 답이 없다 핑계만 얘기하지말고 운동부터해서 몸만들어라 제발좀 정신좀 차려라,23,2024-09-05T15:11:34Z
